session_id,user_agent,ip_address,page_views,session_duration,avg_time_per_page,bounce_rate,scroll_depth,click_count,form_interactions,search_queries,request_frequency,javascript_enabled,cookie_enabled,screen_resolution,browser_language,referer_type,hour_of_day,day_of_week,time_between_clicks,page_load_time,unique_pages_visited,sequential_page_views,back_button_usage,tab_switches,copy_paste_events,is_bot
session_016891,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,124.176.56.185,4,305,53.75,0.412,92.4,5,2,0,2.07,1,1,1440x900,en-GB,referral,11,7,13390.0,973.0,4,0.476,4,1,0,0
session_016892,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),183.195.193.117,4,685,93.84,0.43,40.8,10,1,1,2.33,1,1,1366x768,pt-BR,search,3,4,9690.0,1534.0,2,0.533,4,1,1,0
session_016893,PostmanRuntime/7.26.8,103.9.49.195,17,220,14.02,0.278,3.7,1,0,1,11.89,1,1,800x600,unknown,direct,12,4,897.0,1110.0,10,0.962,0,0,0,1
session_016894,Scrapy/2.5.1,38.32.192.119,17,126,5.51,0.28,19.2,2,0,0,13.34,0,0,unknown,en,direct,11,1,235.0,877.0,13,0.902,0,0,0,1
session_016895,Go-http-client/1.1,104.30.59.29,13,56,3.56,0.177,17.3,1,0,0,18.94,0,0,1024x768,,direct,11,7,739.0,514.0,13,0.974,0,0,0,1
session_016896,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,168.7.201.128,4,461,90.67,0.366,80.7,10,2,2,2.37,1,1,375x667,pt-BR,direct,6,2,8703.0,1404.0,4,0.524,3,4,1,0
session_016897,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,134.226.169.65,4,932,59.37,0.63,94.8,9,3,0,1.29,1,1,1536x864,en-GB,direct,9,4,4111.0,1426.0,4,0.259,2,3,2,0
session_016898,curl/7.68.0,203.201.117.175,15,89,8.69,0.166,15.3,1,0,0,19.8,0,0,0x0,,direct,1,2,625.0,454.0,10,0.967,0,0,0,1
session_016899,Scrapy/2.5.1,2.199.125.172,10,145,5.38,0.176,28.7,0,0,0,9.3,0,0,800x600,,direct,15,2,322.0,837.0,8,0.9,0,0,1,1
session_016900,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,116.148.118.220,5,254,62.74,0.716,43.4,7,1,2,1.96,1,1,375x667,de-DE,search,5,2,8382.0,1283.0,5,0.66,1,0,2,0
session_016901,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,196.18.200.243,8,716,90.66,0.756,51.2,2,3,2,1.3,1,1,1440x900,pt-BR,direct,13,6,6846.0,1399.0,5,0.427,0,2,2,0
session_016902,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,33.69.255.165,5,203,67.67,0.353,87.2,6,3,0,3.7,1,1,375x667,pt-BR,social,15,2,2355.0,2046.0,3,0.531,2,2,2,0
session_016903,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,157.27.45.241,4,30,53.05,0.372,65.4,7,1,1,2.27,1,1,375x667,es-ES,direct,9,2,10805.0,1783.0,4,0.654,1,1,2,0
session_016904,PostmanRuntime/7.26.8,170.71.96.73,25,160,6.09,0.198,6.8,2,0,0,14.11,0,0,1024x768,unknown,direct,16,6,241.0,975.0,19,0.814,0,0,0,1
session_016905,python-requests/2.25.1,130.123.69.252,14,72,6.44,0.192,20.5,6,0,0,14.16,0,1,unknown,en,direct,11,7,391.0,956.0,10,0.994,0,0,0,1
session_016906,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,226.170.157.31,4,276,58.85,0.325,83.3,11,2,1,1.11,1,1,1536x864,fr-FR,referral,18,5,9499.0,645.0,3,0.657,4,3,2,0
session_016907,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,18.85.215.205,5,468,10.0,0.381,78.4,8,5,0,2.89,1,1,375x667,es-ES,referral,8,3,8146.0,503.0,3,0.341,5,2,0,0
session_016908,Scrapy/2.5.1,95.93.152.242,11,195,7.97,0.176,13.7,2,0,0,15.14,1,0,1024x768,unknown,direct,3,5,934.0,880.0,11,0.984,0,0,0,1
session_016909,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,251.217.87.37,2,455,69.18,0.331,41.5,8,6,2,4.96,1,1,1920x1080,pt-BR,direct,20,2,9382.0,950.0,2,0.328,2,6,0,0
session_016910,Scrapy/2.5.1,219.58.24.107,18,287,4.77,0.247,23.1,0,0,0,10.88,0,1,1024x768,en,direct,16,7,537.0,509.0,14,0.904,0,0,0,1
session_016911,PostmanRuntime/7.26.8,40.131.196.166,16,246,9.85,0.133,5.8,1,0,0,13.89,0,0,800x600,,direct,2,2,611.0,749.0,6,0.836,0,0,1,1
session_016912,PostmanRuntime/7.26.8,160.125.51.169,16,222,10.58,0.252,11.1,1,0,2,9.6,1,0,0x0,,direct,6,3,987.0,614.0,10,0.983,0,0,0,1
session_016913,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,249.243.193.160,15,569,83.35,0.383,93.1,7,0,0,2.24,1,1,1440x900,en-US,direct,19,4,1471.0,1342.0,3,0.66,4,1,1,0
session_016914,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,38.127.73.7,5,648,135.46,0.742,74.2,9,1,1,4.84,1,1,1920x1080,en-US,search,18,1,12319.0,676.0,2,0.243,4,3,2,0
session_016915,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,174.30.46.79,9,30,107.97,0.561,69.0,7,2,0,1.09,1,1,375x667,en-US,referral,20,3,11582.0,2175.0,4,0.249,4,2,1,0
session_016916,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,109.249.124.58,7,778,120.4,0.588,45.3,7,2,1,2.52,1,1,1920x1080,fr-FR,referral,21,4,13562.0,1512.0,2,0.629,3,2,0,0
session_016917,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),162.56.215.166,5,744,98.66,0.47,83.0,2,1,4,0.83,1,1,1366x768,de-DE,search,17,2,12002.0,1356.0,5,0.349,4,5,0,0
session_016918,PostmanRuntime/7.26.8,213.117.119.29,9,225,10.24,0.156,25.2,3,0,1,16.43,1,0,unknown,,referral,9,6,850.0,483.0,9,0.946,0,0,0,1
session_016919,curl/7.68.0,93.83.155.225,15,152,8.31,0.212,22.7,1,0,2,8.98,0,1,1024x768,,direct,23,6,220.0,431.0,15,0.906,0,0,0,1
session_016920,Go-http-client/1.1,28.19.181.143,17,215,8.06,0.288,29.6,0,0,0,10.13,0,0,unknown,,direct,13,2,806.0,879.0,13,0.99,0,0,1,1
session_016921,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,233.17.76.40,10,593,61.37,0.394,62.4,9,3,4,4.06,1,1,1366x768,de-DE,direct,15,6,3455.0,1518.0,9,0.653,4,2,3,0
session_016922,curl/7.68.0,226.102.45.34,14,187,7.02,0.214,17.6,1,0,1,13.87,0,0,800x600,en,direct,6,1,411.0,920.0,6,0.978,0,0,0,1
session_016923,PostmanRuntime/7.26.8,148.249.69.136,11,157,10.83,0.193,15.2,1,0,2,16.47,0,1,0x0,,referral,21,2,570.0,748.0,10,0.86,0,0,0,1
session_016924,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,115.210.249.69,6,573,49.25,0.617,73.7,7,2,2,3.71,1,1,1536x864,de-DE,search,8,6,14025.0,1521.0,6,0.546,2,2,1,0
session_016925,python-requests/2.25.1,237.22.81.203,9,181,9.79,0.103,21.1,0,0,0,14.9,0,0,1024x768,en,direct,19,4,955.0,790.0,9,0.834,0,0,0,1
session_016926,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,80.156.171.109,2,297,61.8,0.413,67.2,9,2,3,1.46,1,1,1536x864,en-US,search,10,6,4880.0,1526.0,2,0.298,5,5,1,0
session_016927,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),159.198.95.203,4,776,81.32,0.401,76.4,4,0,3,4.65,1,1,1536x864,pt-BR,referral,21,1,13620.0,749.0,4,0.473,5,1,1,0
session_016928,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,149.47.223.127,6,499,53.11,0.355,59.4,8,3,2,4.38,1,1,1366x768,de-DE,search,12,5,11448.0,1225.0,6,0.363,3,1,1,0
session_016929,curl/7.68.0,208.224.91.229,10,86,0.5,0.207,4.7,3,0,0,11.24,0,1,unknown,en,direct,12,1,806.0,883.0,7,0.871,0,0,0,1
session_016930,PostmanRuntime/7.26.8,158.25.183.65,8,83,8.02,0.207,4.9,4,0,1,16.07,0,1,1024x768,en,direct,7,3,374.0,915.0,7,0.819,0,0,1,1
session_016931,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),25.38.23.187,2,69,112.85,0.361,86.4,4,1,1,1.9,1,1,375x667,es-ES,search,16,1,2612.0,1057.0,2,0.317,2,0,1,0
session_016932,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,92.141.232.70,8,366,58.47,0.338,66.2,9,2,3,2.21,1,1,1440x900,en-US,direct,7,1,5800.0,1260.0,5,0.647,2,1,0,0
session_016933,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),42.199.238.86,4,229,10.0,0.634,55.8,9,2,2,2.25,1,1,1536x864,es-ES,search,18,1,13608.0,1915.0,4,0.252,1,2,1,0
session_016934,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,254.200.216.201,2,664,31.19,0.788,43.5,8,2,2,1.6,1,1,375x667,fr-FR,social,17,1,3402.0,1365.0,2,0.607,3,4,2,0
session_016935,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,216.191.110.240,7,630,71.42,0.616,71.8,3,3,1,3.72,1,1,1536x864,de-DE,direct,15,3,12053.0,642.0,5,0.204,2,1,0,0
session_016936,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,226.252.166.91,7,887,33.91,0.695,69.9,2,6,1,3.14,1,0,1440x900,en-GB,search,14,3,5884.0,1142.0,3,0.275,6,1,0,0
session_016937,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,101.126.235.7,4,426,10.0,0.644,67.8,8,0,3,0.59,1,1,1920x1080,en-US,search,17,4,2717.0,866.0,3,0.568,1,3,2,0
session_016938,PostmanRuntime/7.26.8,159.67.225.203,16,205,13.93,0.173,18.6,1,0,1,15.49,0,0,0x0,,direct,4,3,698.0,988.0,11,0.903,0,0,1,1
session_016939,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,213.33.98.227,8,254,54.67,0.644,81.8,11,2,1,3.12,1,1,375x667,en-GB,direct,9,3,12186.0,1292.0,3,0.424,4,3,1,0
session_016940,python-requests/2.25.1,239.135.185.206,12,221,11.51,0.199,5.6,5,0,2,19.38,0,0,1024x768,en,direct,9,3,236.0,1196.0,12,0.814,0,0,0,1
session_016941,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,219.63.199.196,2,290,74.55,0.523,93.5,11,2,0,1.35,1,0,1366x768,en-US,search,21,2,10486.0,484.0,2,0.214,5,5,1,0
session_016942,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,173.140.161.233,8,106,28.29,0.697,57.2,8,0,3,2.51,1,1,1920x1080,es-ES,social,6,3,5186.0,1786.0,5,0.228,3,1,1,0
session_016943,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,124.156.55.249,6,518,58.68,0.735,72.1,11,4,1,0.51,1,1,1440x900,pt-BR,direct,8,2,2112.0,2052.0,4,0.539,3,3,3,0
session_016944,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,72.96.240.1,8,320,51.62,0.626,55.0,7,5,4,3.43,1,1,1920x1080,pt-BR,direct,16,7,1204.0,1274.0,6,0.299,2,3,0,0
session_016945,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,236.243.189.137,5,648,10.0,0.4,86.9,5,5,2,0.51,1,1,1920x1080,en-GB,search,14,4,4495.0,1297.0,5,0.241,2,2,0,0
session_016946,PostmanRuntime/7.26.8,2.198.115.247,13,163,2.12,0.15,22.5,1,0,1,18.12,0,0,1024x768,,direct,13,1,885.0,583.0,13,0.804,0,0,0,1
session_016947,Go-http-client/1.1,11.176.54.110,16,193,10.12,0.155,12.1,3,0,1,14.72,1,1,0x0,en,direct,16,4,692.0,401.0,7,0.974,0,0,0,1
session_016948,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,139.211.73.227,5,491,107.67,0.658,94.3,11,2,1,4.9,1,0,1440x900,es-ES,search,9,2,14193.0,1616.0,5,0.415,4,1,0,0
session_016949,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,232.184.156.151,5,247,66.44,0.457,72.7,9,0,1,0.55,1,1,1366x768,pt-BR,search,23,6,11612.0,1422.0,3,0.491,4,1,1,0
session_016950,PostmanRuntime/7.26.8,147.227.30.203,14,208,8.84,0.18,21.0,0,0,1,16.09,0,1,800x600,,direct,15,6,523.0,837.0,11,0.909,0,0,0,1
session_016951,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),72.104.181.225,6,263,75.76,0.312,70.0,11,4,1,4.76,1,1,375x667,fr-FR,search,8,6,14599.0,1414.0,4,0.672,2,4,0,0
session_016952,curl/7.68.0,49.39.79.129,22,49,13.83,0.274,5.4,1,0,1,10.08,0,0,unknown,unknown,direct,15,4,256.0,846.0,12,0.838,0,0,0,1
session_016953,PostmanRuntime/7.26.8,149.79.39.87,20,256,4.77,0.172,27.4,1,0,0,18.47,0,1,1024x768,en,search,18,7,162.0,932.0,15,0.906,0,0,0,1
session_016954,python-requests/2.25.1,76.86.49.47,14,230,7.35,0.153,11.6,1,0,1,18.65,0,0,800x600,unknown,direct,17,7,688.0,945.0,14,0.838,0,0,0,1
session_016955,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,158.249.79.126,4,799,37.85,0.585,65.3,5,2,2,1.8,1,1,1366x768,fr-FR,direct,22,7,2853.0,1501.0,4,0.697,2,2,2,0
session_016956,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),109.248.201.142,10,497,35.71,0.325,71.5,4,2,3,3.6,1,1,1536x864,en-GB,search,22,6,5802.0,1268.0,9,0.452,4,1,2,0
session_016957,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,80.211.244.39,3,593,94.83,0.718,69.6,8,1,0,1.59,1,1,375x667,fr-FR,search,12,6,13025.0,504.0,3,0.337,2,4,1,0
session_016958,Go-http-client/1.1,161.167.207.225,13,209,3.93,0.216,8.0,5,0,2,12.83,1,1,unknown,,referral,8,6,255.0,976.0,9,0.836,0,0,0,1
session_016959,Scrapy/2.5.1,111.153.184.225,10,133,12.48,0.118,27.5,1,0,1,14.0,0,0,0x0,,direct,10,5,927.0,1304.0,7,0.932,0,0,0,1
session_016960,Scrapy/2.5.1,41.42.180.80,12,171,3.53,0.299,24.5,3,0,1,9.14,0,0,800x600,,direct,2,3,969.0,1123.0,6,0.961,0,0,0,1
session_016961,PostmanRuntime/7.26.8,167.48.19.222,19,174,9.91,0.207,27.0,4,0,0,11.52,1,0,0x0,unknown,direct,13,6,928.0,849.0,12,0.841,0,0,0,1
session_016962,Scrapy/2.5.1,178.194.40.129,15,146,14.09,0.241,0.8,2,0,0,8.96,1,0,1024x768,en,direct,7,4,461.0,893.0,9,0.873,0,0,0,1
session_016963,Scrapy/2.5.1,203.65.230.51,10,259,12.06,0.24,3.1,3,0,0,16.23,1,1,800x600,,referral,3,1,170.0,666.0,10,0.84,0,0,0,1
session_016964,curl/7.68.0,81.158.199.69,15,182,11.77,0.29,8.5,2,0,0,19.74,1,0,1024x768,en,direct,8,5,185.0,903.0,15,0.831,0,0,0,1
session_016965,Scrapy/2.5.1,219.250.235.202,8,235,2.68,0.209,6.2,5,0,2,10.28,0,1,1024x768,en,direct,21,5,111.0,771.0,8,0.992,0,0,0,1
session_016966,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,227.255.121.178,3,420,119.48,0.573,85.7,11,2,1,3.7,1,1,1366x768,pt-BR,social,5,7,13393.0,1456.0,3,0.684,3,1,0,0
session_016967,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,204.199.236.155,5,567,71.06,0.652,83.1,6,3,1,2.04,1,1,375x667,pt-BR,direct,15,5,6748.0,1432.0,3,0.205,5,1,0,0
session_016968,PostmanRuntime/7.26.8,254.189.128.60,21,187,8.68,0.159,17.0,2,0,0,12.65,1,1,0x0,,direct,6,4,667.0,871.0,20,0.899,0,0,0,1
session_016969,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,254.142.97.148,9,320,46.93,0.563,68.1,3,5,1,2.23,1,1,375x667,en-US,direct,8,2,1180.0,1506.0,2,0.453,1,4,1,0
session_016970,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,172.87.61.224,6,293,57.95,0.611,49.0,7,1,2,0.71,1,0,375x667,pt-BR,search,10,5,9078.0,1236.0,3,0.224,1,3,0,0
session_016971,PostmanRuntime/7.26.8,168.201.196.51,7,291,4.15,0.171,8.5,5,0,0,8.01,1,1,0x0,,referral,22,5,691.0,849.0,6,0.901,0,0,0,1
session_016972,Go-http-client/1.1,56.241.140.251,10,260,8.0,0.145,9.5,5,0,0,12.39,1,0,unknown,en,direct,7,6,205.0,689.0,10,0.914,0,0,0,1
session_016973,curl/7.68.0,138.125.134.69,12,254,9.95,0.15,4.7,4,0,0,13.89,0,1,0x0,en,direct,0,6,510.0,461.0,5,0.835,0,0,0,1
session_016974,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,182.164.47.144,6,783,63.83,0.794,43.5,6,1,2,2.04,1,1,1440x900,en-GB,search,19,1,10595.0,1913.0,2,0.636,4,3,0,0
session_016975,Go-http-client/1.1,72.188.251.216,15,304,10.3,0.266,8.9,3,0,1,17.27,1,0,unknown,en,direct,23,2,162.0,770.0,15,0.896,0,0,1,1
session_016976,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,105.5.171.50,3,220,78.35,0.482,72.5,5,1,1,4.29,1,0,1366x768,es-ES,referral,15,2,3510.0,1426.0,3,0.632,4,0,4,0
session_016977,curl/7.68.0,233.238.32.78,17,188,7.62,0.115,22.3,3,0,2,16.87,1,0,800x600,,direct,18,4,491.0,716.0,10,0.929,0,0,0,1
session_016978,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),6.17.116.206,10,489,97.53,0.5,67.5,7,2,0,4.75,1,1,1440x900,fr-FR,search,16,5,12637.0,1564.0,5,0.646,3,4,0,0
session_016979,Scrapy/2.5.1,170.225.39.62,11,115,9.87,0.208,17.6,1,1,0,19.61,0,1,0x0,,direct,3,6,897.0,1080.0,11,0.999,0,0,0,1
session_016980,curl/7.68.0,55.97.138.50,16,226,6.83,0.289,3.5,3,0,0,16.55,0,0,800x600,en,direct,20,3,109.0,1027.0,8,0.924,0,0,0,1
session_016981,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,201.200.82.78,1,698,53.02,0.439,50.7,7,2,1,0.83,1,0,1366x768,es-ES,search,13,1,7927.0,491.0,1,0.267,2,1,0,0
session_016982,Go-http-client/1.1,66.25.136.21,6,171,7.25,0.141,27.4,1,0,1,11.13,0,1,800x600,en,referral,14,4,962.0,674.0,6,0.997,0,0,0,1
session_016983,Scrapy/2.5.1,21.12.49.163,12,200,7.31,0.186,0.2,2,0,0,14.48,0,0,1024x768,,direct,8,3,267.0,870.0,12,0.838,0,0,0,1
session_016984,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,71.44.128.18,3,626,88.19,0.528,40.3,7,0,1,2.64,1,0,1440x900,fr-FR,search,20,1,11309.0,593.0,3,0.639,2,1,2,0
session_016985,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),233.178.31.70,5,626,35.2,0.618,73.7,7,4,0,1.54,1,1,1366x768,es-ES,direct,12,3,11821.0,1297.0,3,0.441,3,3,1,0
session_016986,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,168.210.76.195,8,770,75.88,0.534,42.0,12,2,2,2.36,1,1,1536x864,en-GB,search,18,4,13957.0,788.0,3,0.649,1,4,4,0
session_016987,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),127.48.129.202,8,361,75.93,0.351,71.7,4,0,1,2.55,1,0,1536x864,pt-BR,search,9,3,1484.0,520.0,1,0.7,4,2,2,0
session_016988,python-requests/2.25.1,80.244.199.251,10,210,12.5,0.136,14.8,0,0,0,15.14,1,0,0x0,unknown,direct,3,7,373.0,457.0,10,0.985,0,0,1,1
session_016989,python-requests/2.25.1,4.241.223.149,15,168,3.92,0.132,24.3,2,1,0,16.56,0,1,800x600,en,social,6,1,442.0,771.0,5,0.894,0,0,0,1
session_016990,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,64.228.32.51,3,411,49.84,0.61,70.6,13,2,3,1.13,1,1,1366x768,fr-FR,search,20,4,14067.0,1851.0,3,0.436,1,0,1,0
session_016991,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,196.8.97.44,7,660,103.09,0.557,79.0,9,3,0,0.6,1,1,1920x1080,en-US,referral,16,1,3864.0,1205.0,5,0.297,7,2,2,0
session_016992,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,15.246.245.24,4,567,95.4,0.574,64.0,6,4,0,4.37,1,1,1536x864,de-DE,search,15,5,12252.0,1028.0,4,0.208,1,4,1,0
session_016993,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,43.184.139.169,4,764,100.24,0.71,66.3,10,1,1,3.73,1,1,1440x900,pt-BR,social,20,6,14927.0,215.0,4,0.632,5,0,1,0
session_016994,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),31.127.62.195,6,336,77.89,0.785,60.1,11,2,3,4.48,1,1,1920x1080,es-ES,social,11,6,9305.0,1762.0,5,0.29,2,1,0,0
session_016995,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,140.134.58.85,2,94,51.91,0.567,58.7,6,2,1,0.56,1,1,1920x1080,es-ES,social,17,1,9297.0,1965.0,2,0.61,4,2,0,0
session_016996,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,169.8.58.91,13,187,45.48,0.492,58.8,12,2,1,4.48,1,1,1440x900,es-ES,referral,10,6,3857.0,1263.0,6,0.259,2,2,0,0
session_016997,python-requests/2.25.1,162.213.191.24,10,199,10.68,0.118,2.3,2,0,0,17.45,1,0,0x0,en,direct,15,4,844.0,775.0,10,0.867,0,0,0,1
session_016998,python-requests/2.25.1,87.200.51.46,18,231,7.79,0.183,17.3,4,0,1,10.41,0,1,unknown,en,direct,6,6,849.0,866.0,11,0.887,0,0,0,1
session_016999,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,123.117.133.148,5,735,123.07,0.746,76.7,8,3,1,0.96,1,0,1366x768,fr-FR,direct,18,3,7821.0,646.0,4,0.571,2,0,3,0
session_017000,Go-http-client/1.1,119.76.180.141,10,164,8.78,0.201,0.6,3,0,0,18.19,0,0,unknown,unknown,direct,10,6,229.0,719.0,8,0.802,0,0,0,1
session_017001,Go-http-client/1.1,78.207.159.180,13,220,7.87,0.284,24.6,2,0,1,12.73,0,1,800x600,unknown,direct,21,5,887.0,753.0,12,0.803,1,0,0,1
session_017002,Scrapy/2.5.1,204.169.216.163,21,180,9.35,0.115,8.7,1,0,0,14.2,0,1,800x600,en,direct,6,3,244.0,665.0,8,0.936,1,0,0,1
session_017003,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,157.60.16.138,15,613,51.88,0.669,55.7,9,2,3,4.32,1,0,1920x1080,en-GB,direct,23,3,13207.0,1242.0,4,0.587,3,1,1,0
session_017004,python-requests/2.25.1,249.229.211.18,20,192,8.44,0.171,29.5,3,0,0,13.82,1,0,0x0,,direct,13,7,552.0,755.0,9,0.875,0,0,0,1
session_017005,Scrapy/2.5.1,249.200.91.197,13,168,8.48,0.203,13.8,1,0,0,12.43,0,0,unknown,,direct,7,5,342.0,956.0,13,0.855,1,0,0,1
session_017006,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),6.14.243.222,5,380,108.7,0.723,50.2,5,1,3,2.59,1,1,1536x864,en-GB,search,9,6,14935.0,961.0,4,0.313,4,1,3,0
session_017007,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,240.181.5.104,7,468,93.1,0.383,74.5,7,2,2,2.01,1,1,1440x900,es-ES,search,21,1,12877.0,1522.0,3,0.384,2,0,0,0
session_017008,Scrapy/2.5.1,33.141.212.93,10,224,7.03,0.283,28.9,4,0,1,17.79,1,1,0x0,en,direct,11,6,315.0,808.0,10,0.878,0,0,0,1
session_017009,Go-http-client/1.1,16.90.118.140,12,185,9.89,0.271,1.4,0,1,0,8.86,0,1,0x0,,direct,20,1,378.0,729.0,7,0.866,0,0,0,1
session_017010,python-requests/2.25.1,195.183.171.45,11,148,0.5,0.146,20.6,2,0,1,17.07,1,0,1024x768,unknown,direct,1,4,310.0,1120.0,11,0.865,0,0,0,1
session_017011,Scrapy/2.5.1,142.250.38.83,13,199,14.31,0.219,17.9,1,0,1,18.41,0,0,0x0,,search,5,2,267.0,727.0,11,0.858,0,0,0,1
session_017012,Go-http-client/1.1,46.26.170.131,14,128,6.71,0.158,12.2,0,0,0,19.62,0,0,unknown,,referral,9,3,986.0,847.0,12,0.814,0,0,0,1
session_017013,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),10.124.247.26,4,723,46.3,0.742,88.0,10,2,2,4.86,1,1,375x667,en-GB,search,11,3,10662.0,1037.0,4,0.538,0,0,0,0
session_017014,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,114.202.206.55,5,548,10.0,0.471,64.0,11,4,2,2.09,1,0,1440x900,es-ES,social,15,2,8656.0,1082.0,4,0.674,2,2,3,0
session_017015,PostmanRuntime/7.26.8,134.104.61.80,10,223,8.57,0.284,5.9,8,0,0,15.55,1,1,unknown,en,direct,2,4,204.0,984.0,10,0.9,0,0,0,1
session_017016,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),117.76.154.233,6,445,79.36,0.489,85.9,10,1,3,3.37,1,1,1440x900,de-DE,referral,14,3,4496.0,1766.0,5,0.673,4,2,2,0
session_017017,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,99.72.192.70,2,762,96.33,0.332,41.9,6,3,1,3.81,1,1,1366x768,es-ES,search,5,1,8698.0,1710.0,2,0.57,2,0,2,0
session_017018,python-requests/2.25.1,250.113.148.106,12,42,11.49,0.142,12.6,2,0,1,18.56,0,1,1024x768,en,direct,0,7,116.0,965.0,8,0.86,0,0,0,1
session_017019,Scrapy/2.5.1,210.68.252.62,14,262,8.71,0.14,4.6,4,0,2,16.2,1,0,0x0,unknown,direct,15,5,260.0,974.0,14,0.9,1,0,0,1
